PRUID,Name,NameFR,Date,Confirmed_Cases,Probable_Cases,Deaths,Total_Cases,Cases_Today,Percent_Today,ObjectId,Deaths_Today,Current_Day,Number_Recovered,Number_Tested,RecoveredToday,TestedToday,Precent_Recovered,Percent_Death,Percent_Active
35,Ontario,Ontario,2020/03/21 12:00:00+00,377,0,3,377,66,21.22,217,1,0,0,25470,0,3971,,0.8,99.2
46,Manitoba,Manitoba,2020/03/21 12:00:00+00,11,8,0,19,2,11.76,218,0,0,0,3668,0,301,,0,100
47,Saskatchewan,Saskatchewan,2020/03/21 12:00:00+00,25,19,0,44,18,69.23,219,0,0,0,3807,0,1897,,0,100
48,Alberta,Alberta,2020/03/21 12:00:00+00,226,0,1,226,31,15.9,220,0,0,0,23060,0,3278,,0.44,99.56
59,British Columbia,Colombie-Britannique,2020/03/21 12:00:00+00,424,0,10,424,153,56.46,221,1,0,0,20417,0,1625,,2.36,97.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/21 12:00:00+00,3,3,0,6,2,50,222,0,0,0,299,0,12,,0,100
1,Canada,Canada,2020/03/22 12:00:00+00,1430,41,20,1471,100,7.29,223,2,0,0,98824,0,9941,,1.36,98.64
99,Repatriated travellers,Voyageurs rapatriés,2020/03/22 12:00:00+00,13,0,0,13,0,0,224,0,0,0,29,0,0,,0,100
62,Nunavut,Nunavut,2020/03/22 12:00:00+00,0,0,0,0,0,0,225,0,0,0,13,0,3,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/22 12:00:00+00,1,0,0,1,0,0,226,0,0,0,301,0,0,,0,100
60,Yukon,Yukon,2020/03/22 12:00:00+00,0,0,0,0,0,0,227,0,0,0,416,0,0,,,
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/22 12:00:00+00,3,0,0,3,1,50,228,0,0,0,75,0,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/22 12:00:00+00,28,0,0,28,7,33.33,229,0,0,0,2210,0,254,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/22 12:00:00+00,9,8,0,17,0,0,230,0,0,0,924,0,59,,0,100
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/22 12:00:00+00,3,6,0,9,3,50,231,0,0,0,299,0,0,,0,100
24,Quebec,Québec,2020/03/22 12:00:00+00,221,0,4,221,0,0,232,0,0,0,8539,0,0,,1.81,98.19
35,Ontario,Ontario,2020/03/22 12:00:00+00,425,0,5,425,48,12.73,233,2,0,0,28570,0,3100,,1.18,98.82
46,Manitoba,Manitoba,2020/03/22 12:00:00+00,11,8,0,19,0,0,234,0,0,0,3936,0,268,,0,100
47,Saskatchewan,Saskatchewan,2020/03/22 12:00:00+00,33,19,0,52,8,18.18,235,0,0,0,4407,0,600,,0,100
48,Alberta,Alberta,2020/03/22 12:00:00+00,259,0,1,259,33,14.6,236,0,0,0,26999,0,3939,,0.39,99.61
59,British Columbia,Colombie-Britannique,2020/03/22 12:00:00+00,424,0,10,424,0,0,237,0,0,0,22135,0,1718,,2.36,97.64
99,Repatriated travellers,Voyageurs rapatriés,2020/03/23 12:00:00+00,13,0,0,13,0,0,238,0,0,0,76,0,47,,0,100
62,Nunavut,Nunavut,2020/03/23 12:00:00+00,0,0,0,0,0,0,239,0,0,0,13,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/23 12:00:00+00,1,0,0,1,0,0,240,0,0,0,364,0,63,,0,100
60,Yukon,Yukon,2020/03/23 12:00:00+00,2,0,0,2,2,0,241,0,0,0,416,0,0,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/23 12:00:00+00,3,0,0,3,0,0,242,0,0,0,206,0,131,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/23 12:00:00+00,41,0,0,41,13,46.43,243,0,0,0,2408,0,198,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/23 12:00:00+00,9,8,0,17,0,0,244,0,0,0,1139,0,215,,0,100
1,Canada,Canada,2020/03/23 12:00:00+00,1646,445,24,2091,620,42.15,245,4,0,0,107147,0,8323,,1.15,98.85
24,Quebec,Québec,2020/03/23 12:00:00+00,221,407,4,628,407,184.16,246,0,0,0,8539,0,0,,0.64,99.36
35,Ontario,Ontario,2020/03/23 12:00:00+00,503,0,6,503,78,18.35,247,1,0,0,30688,0,2118,,1.19,98.81
46,Manitoba,Manitoba,2020/03/23 12:00:00+00,11,9,0,20,1,5.26,248,0,0,0,4133,0,197,,0,100
47,Saskatchewan,Saskatchewan,2020/03/23 12:00:00+00,65,1,0,66,14,26.92,249,0,0,0,5130,0,723,,0,100
48,Alberta,Alberta,2020/03/23 12:00:00+00,301,0,1,301,42,16.22,250,0,0,0,29757,0,2758,,0.33,99.67
59,British Columbia,Colombie-Britannique,2020/03/23 12:00:00+00,472,0,13,472,48,11.32,251,3,0,0,23460,0,1325,,2.75,97.25
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/23 12:00:00+00,4,20,0,24,15,166.67,252,0,0,0,894,0,595,,0,100
99,Repatriated travellers,Voyageurs rapatriés,2020/03/24 12:00:00+00,13,0,0,13,0,0,253,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/24 12:00:00+00,0,0,0,0,0,0,254,0,0,0,81,0,68,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/24 12:00:00+00,1,0,0,1,0,0,255,0,0,0,481,0,117,,0,100
60,Yukon,Yukon,2020/03/24 12:00:00+00,2,0,0,2,0,0,256,0,0,0,416,0,0,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/24 12:00:00+00,3,0,0,3,0,0,257,0,0,0,206,0,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/24 12:00:00+00,51,0,0,51,10,24.39,258,0,0,0,2641,0,233,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/24 12:00:00+00,18,0,0,18,1,5.88,259,0,0,0,1261,0,122,,0,100
1,Canada,Canada,2020/03/24 12:00:00+00,1959,833,27,2792,701,33.52,260,3,0,0,125062,0,17915,,0.97,99.03
24,Quebec,Québec,2020/03/24 12:00:00+00,221,792,4,1013,385,61.31,261,0,0,0,15071,0,6532,,0.39,99.61
35,Ontario,Ontario,2020/03/24 12:00:00+00,588,0,8,588,85,16.9,262,2,0,0,34727,0,4039,,1.36,98.64
46,Manitoba,Manitoba,2020/03/24 12:00:00+00,11,10,0,21,1,5,263,0,0,0,4406,0,273,,0,100
47,Saskatchewan,Saskatchewan,2020/03/24 12:00:00+00,72,0,0,72,6,9.09,264,0,0,0,5604,0,474,,0,100
48,Alberta,Alberta,2020/03/24 12:00:00+00,358,0,2,358,57,18.94,265,1,0,0,32776,0,3019,,0.56,99.44
59,British Columbia,Colombie-Britannique,2020/03/24 12:00:00+00,617,0,13,617,145,30.72,266,0,0,0,26305,0,2845,,2.11,97.89
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/24 12:00:00+00,4,31,0,35,11,45.83,267,0,0,0,1087,0,193,,0,100
1,Canada,Canada,2020/03/25 12:00:00+00,3385,24,35,3409,617,22.1,268,8,0,0,147789,0,22727,,1.03,98.97
99,Repatriated travellers,Voyageurs rapatriés,2020/03/25 12:00:00+00,13,0,0,13,0,0,269,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/25 12:00:00+00,0,0,0,0,0,0,270,0,0,0,97,0,16,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/25 12:00:00+00,1,0,0,1,0,0,271,0,0,0,481,0,0,,0,100
60,Yukon,Yukon,2020/03/25 12:00:00+00,3,0,0,3,1,0,272,0,0,0,416,0,0,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/25 12:00:00+00,5,0,0,5,2,66.67,273,0,0,0,301,0,95,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/25 12:00:00+00,68,0,0,68,17,33.33,274,0,0,0,3008,0,367,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/03/25 12:00:00+00,26,0,0,26,8,44.44,275,0,0,0,1680,0,419,,0,100
24,Quebec,Québec,2020/03/25 12:00:00+00,1339,0,6,1339,326,32.18,276,2,0,0,27828,0,12757,,0.45,99.55
35,Ontario,Ontario,2020/03/25 12:00:00+00,688,0,13,688,100,17.01,277,5,0,0,38040,0,3313,,1.89,98.11
46,Manitoba,Manitoba,2020/03/25 12:00:00+00,11,24,0,35,14,66.67,278,0,0,0,4740,0,334,,0,100
47,Saskatchewan,Saskatchewan,2020/03/25 12:00:00+00,86,0,0,86,14,19.44,279,0,0,0,6111,0,507,,0,100
48,Alberta,Alberta,2020/03/25 12:00:00+00,419,0,2,419,61,17.04,280,0,0,0,35508,0,2732,,0.48,99.52
59,British Columbia,Colombie-Britannique,2020/03/25 12:00:00+00,659,0,14,659,42,6.81,281,1,0,0,28344,0,2039,,2.12,97.88
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/25 12:00:00+00,67,0,0,67,32,91.43,282,0,0,0,1235,0,148,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/26 12:00:00+00,9,0,0,9,4,80,283,0,0,1,353,1,52,11.11,0,88.89
1,Canada,Canada,2020/03/26 12:00:00+00,4018,25,39,4043,634,18.6,284,4,0,230,161603,230,13814,5.69,0.96,93.35
99,Repatriated travellers,Voyageurs rapatriés,2020/03/26 12:00:00+00,13,0,0,13,0,0,285,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/26 12:00:00+00,0,0,0,0,0,0,286,0,0,0,116,0,19,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/26 12:00:00+00,1,0,0,1,0,0,287,0,0,0,481,0,0,,0,100
60,Yukon,Yukon,2020/03/26 12:00:00+00,3,0,0,3,0,0,288,0,0,0,416,0,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/03/26 12:00:00+00,73,0,0,73,5,7.35,289,0,0,2,3417,2,409,2.74,0,97.26
35,Ontario,Ontario,2020/03/26 12:00:00+00,858,0,15,858,170,24.71,290,2,0,8,41217,8,3177,0.93,1.75,97.32
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/26 12:00:00+00,82,0,0,82,15,22.39,291,0,0,0,1447,0,212,,0,100
24,Quebec,Québec,2020/03/26 12:00:00+00,1629,0,8,1629,290,21.66,292,2,0,2,33311,2,5483,0.12,0.49,99.39
13,New Brunswick,Nouveau-Brunswick,2020/03/26 12:00:00+00,33,0,0,33,7,26.92,293,0,0,0,1849,0,169,,0,100
46,Manitoba,Manitoba,2020/03/26 12:00:00+00,11,25,0,36,1,2.86,294,0,0,1,5429,1,689,2.78,0,97.22
47,Saskatchewan,Saskatchewan,2020/03/26 12:00:00+00,95,0,0,95,9,10.47,295,0,0,3,6729,3,618,3.16,0,96.84
48,Alberta,Alberta,2020/03/26 12:00:00+00,486,0,2,486,67,15.99,296,0,0,27,36600,27,1092,5.56,0.41,94.03
59,British Columbia,Colombie-Britannique,2020/03/26 12:00:00+00,725,0,14,725,66,10.02,297,0,0,186,30238,186,1894,25.66,1.93,72.41
1,Canada,Canada,2020/03/27 12:00:00+00,4675,14,53,4689,646,15.98,298,14,0,256,170644,26,9041,5.46,1.13,93.41
99,Repatriated travellers,Voyageurs rapatriés,2020/03/27 12:00:00+00,13,0,0,13,0,0,299,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/27 12:00:00+00,0,0,0,0,0,0,300,0,0,0,125,0,9,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/27 12:00:00+00,1,0,0,1,0,0,301,0,0,0,545,0,64,,0,100
60,Yukon,Yukon,2020/03/27 12:00:00+00,3,0,0,3,0,0,302,0,0,0,603,0,187,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/27 12:00:00+00,11,0,0,11,2,22.22,303,0,0,1,422,0,69,9.09,0,90.91
12,Nova Scotia,Nouvelle-Écosse,2020/03/27 12:00:00+00,90,0,0,90,17,23.29,304,0,0,2,3946,0,529,2.22,0,97.78
13,New Brunswick,Nouveau-Brunswick,2020/03/27 12:00:00+00,45,0,0,45,12,36.36,305,0,0,1,2179,1,330,2.22,0,97.78
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/27 12:00:00+00,102,0,0,102,20,24.39,306,0,0,0,1684,0,237,,0,100
24,Quebec,Québec,2020/03/27 12:00:00+00,2021,0,18,2021,392,24.06,307,10,0,29,34356,27,1045,1.43,0.89,97.67
35,Ontario,Ontario,2020/03/27 12:00:00+00,993,0,18,993,135,15.73,308,3,0,8,43651,0,2434,0.81,1.81,97.38
46,Manitoba,Manitoba,2020/03/27 12:00:00+00,25,14,1,39,3,8.33,309,1,0,1,6022,0,593,2.56,2.56,94.87
47,Saskatchewan,Saskatchewan,2020/03/27 12:00:00+00,104,0,0,104,9,9.47,310,0,0,3,7360,0,631,2.88,0,97.12
48,Alberta,Alberta,2020/03/27 12:00:00+00,542,0,2,542,56,11.52,311,0,0,27,38215,0,1615,4.98,0.37,94.65
59,British Columbia,Colombie-Britannique,2020/03/27 12:00:00+00,725,0,14,725,0,0,312,0,0,186,31536,0,1298,25.66,1.93,72.41
1,Canada,Canada,2020/03/28 12:00:00+00,5386,39,59,5425,736,15.7,313,6,0,502,187448,246,16804,9.25,1.09,89.66
99,Repatriated travellers,Voyageurs rapatriés,2020/03/28 12:00:00+00,13,0,0,13,0,0,314,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/28 12:00:00+00,0,0,0,0,0,0,315,0,0,0,125,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/28 12:00:00+00,1,0,0,1,0,0,316,0,0,0,740,0,195,,0,100
60,Yukon,Yukon,2020/03/28 12:00:00+00,4,0,0,4,1,0,317,0,0,0,641,0,38,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/28 12:00:00+00,11,0,0,11,0,0,318,0,0,1,422,0,0,9.09,0,90.91
12,Nova Scotia,Nouvelle-Écosse,2020/03/28 12:00:00+00,110,0,0,110,20,22.22,319,0,0,4,4487,2,541,3.64,0,96.36
13,New Brunswick,Nouveau-Brunswick,2020/03/28 12:00:00+00,51,0,0,51,6,13.33,320,0,0,2,2512,1,333,3.92,0,96.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/28 12:00:00+00,120,0,0,120,18,17.65,321,0,0,4,1907,4,223,3.33,0,96.67
24,Quebec,Québec,2020/03/28 12:00:00+00,2498,0,22,2498,477,23.6,322,4,0,29,46087,0,11731,1.16,0.88,97.96
35,Ontario,Ontario,2020/03/28 12:00:00+00,993,0,18,993,0,0,323,0,0,8,45836,0,2185,0.81,1.81,97.38
46,Manitoba,Manitoba,2020/03/28 12:00:00+00,25,39,1,64,25,64.1,324,0,0,1,6931,0,909,1.56,1.56,96.88
47,Saskatchewan,Saskatchewan,2020/03/28 12:00:00+00,134,0,0,134,30,28.85,325,0,0,3,8009,0,649,2.24,0,97.76
48,Alberta,Alberta,2020/03/28 12:00:00+00,542,0,2,542,0,0,326,0,0,53,38215,26,0,9.78,0.37,89.85
59,British Columbia,Colombie-Britannique,2020/03/28 12:00:00+00,884,0,16,884,159,21.93,327,2,0,396,31536,210,0,44.8,1.81,53.39
1,Canada,Canada,2020/03/29 12:00:00+00,6255,3,61,6258,833,15.35,328,2,0,522,210435,20,22987,8.34,0.97,90.68
99,Repatriated travellers,Voyageurs rapatriés,2020/03/29 12:00:00+00,13,0,0,13,0,0,329,0,0,0,76,0,0,,0,100
62,Nunavut,Nunavut,2020/03/29 12:00:00+00,0,0,0,0,0,0,330,0,0,0,125,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/29 12:00:00+00,1,0,0,1,0,0,331,0,0,0,740,0,0,,0,100
60,Yukon,Yukon,2020/03/29 12:00:00+00,4,0,0,4,0,0,332,0,0,0,678,0,37,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/29 12:00:00+00,11,0,0,11,0,0,333,0,0,1,477,0,55,9.09,0,90.91
12,Nova Scotia,Nouvelle-Écosse,2020/03/29 12:00:00+00,122,0,0,122,12,10.91,334,0,0,4,4984,0,497,3.28,0,96.72
13,New Brunswick,Nouveau-Brunswick,2020/03/29 12:00:00+00,66,0,0,66,15,29.41,335,0,0,2,2847,0,335,3.03,0,96.97
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/29 12:00:00+00,135,0,0,135,15,12.5,336,0,0,4,2107,0,200,2.96,0,97.04
24,Quebec,Québec,2020/03/29 12:00:00+00,2840,0,22,2840,342,13.69,337,0,0,29,52204,0,6117,1.02,0.77,98.2
35,Ontario,Ontario,2020/03/29 12:00:00+00,1355,0,19,1355,362,36.46,338,1,0,8,52002,0,6166,0.59,1.4,98.01
46,Manitoba,Manitoba,2020/03/29 12:00:00+00,69,3,1,72,8,12.5,339,0,0,1,7876,0,945,1.39,1.39,97.22
47,Saskatchewan,Saskatchewan,2020/03/29 12:00:00+00,134,0,0,134,0,0,340,0,0,4,8822,1,813,2.99,0,97.01
48,Alberta,Alberta,2020/03/29 12:00:00+00,621,0,2,621,79,14.58,341,0,0,73,44097,20,5882,11.76,0.32,87.92
59,British Columbia,Colombie-Britannique,2020/03/29 12:00:00+00,884,0,17,884,0,0,342,1,0,396,33476,0,1940,44.8,1.92,53.28
99,Repatriated travellers,Voyageurs rapatriés,2020/03/30 12:00:00+00,13,0,0,13,0,0,343,0,0,9,76,9,0,69.23,0,30.77
62,Nunavut,Nunavut,2020/03/30 12:00:00+00,0,0,0,0,0,0,344,0,0,0,158,0,33,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/30 12:00:00+00,1,0,0,1,0,0,345,0,0,0,740,0,0,,0,100
60,Yukon,Yukon,2020/03/30 12:00:00+00,5,0,0,5,1,25,346,0,0,0,688,0,10,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/30 12:00:00+00,18,0,0,18,7,63.64,347,0,0,1,477,0,0,5.56,0,94.44
12,Nova Scotia,Nouvelle-Écosse,2020/03/30 12:00:00+00,127,0,0,127,5,4.1,348,0,0,10,5492,6,508,7.87,0,92.13
13,New Brunswick,Nouveau-Brunswick,2020/03/30 12:00:00+00,68,0,0,68,2,3.03,349,0,0,2,3267,0,420,2.94,0,97.06
1,Canada,Canada,2020/03/30 12:00:00+00,7424,13,89,7437,1179,18.84,350,28,0,1068,225705,546,15270,14.36,1.2,84.44
24,Quebec,Québec,2020/03/30 12:00:00+00,3430,0,25,3430,590,20.77,351,3,0,29,59715,0,7511,0.85,0.73,98.43
35,Ontario,Ontario,2020/03/30 12:00:00+00,1706,0,33,1706,351,25.9,352,14,0,431,54112,423,2110,25.26,1.93,72.8
46,Manitoba,Manitoba,2020/03/30 12:00:00+00,83,13,1,96,24,33.33,353,0,0,2,8326,1,450,2.08,1.04,96.88
47,Saskatchewan,Saskatchewan,2020/03/30 12:00:00+00,175,0,2,175,41,30.6,354,2,0,14,9372,10,550,8,1.14,90.86
48,Alberta,Alberta,2020/03/30 12:00:00+00,690,0,8,690,69,11.11,355,6,0,94,46057,21,1960,13.62,1.16,85.22
59,British Columbia,Colombie-Britannique,2020/03/30 12:00:00+00,960,0,19,960,76,8.6,356,2,0,469,34969,73,1493,48.85,1.98,49.17
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/30 12:00:00+00,148,0,1,148,13,9.63,357,1,0,7,2332,3,225,4.73,0.68,94.59
1,Canada,Canada,2020/03/31 12:00:00+00,8536,12,96,8548,1111,14.94,358,7,0,1254,241138,186,15433,14.67,1.12,84.21
99,Repatriated travellers,Voyageurs rapatriés,2020/03/31 12:00:00+00,13,0,0,13,0,0,359,0,0,12,76,3,0,92.31,0,7.69
62,Nunavut,Nunavut,2020/03/31 12:00:00+00,0,0,0,0,0,0,360,0,0,0,167,0,9,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/03/31 12:00:00+00,1,0,0,1,0,0,361,0,0,0,808,0,68,,0,100
60,Yukon,Yukon,2020/03/31 12:00:00+00,5,0,0,5,0,0,362,0,0,0,702,0,14,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/03/31 12:00:00+00,21,0,0,21,3,16.67,363,0,0,1,551,0,74,4.76,0,95.24
12,Nova Scotia,Nouvelle-Écosse,2020/03/31 12:00:00+00,147,0,0,147,20,15.75,364,0,0,10,6614,0,1122,6.8,0,93.2
13,New Brunswick,Nouveau-Brunswick,2020/03/31 12:00:00+00,70,0,0,70,2,2.94,365,0,0,9,3630,7,363,12.86,0,87.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/03/31 12:00:00+00,152,0,1,152,4,2.7,366,0,0,7,2500,0,168,4.61,0.66,94.74
24,Quebec,Québec,2020/03/31 12:00:00+00,4162,0,31,4162,732,21.34,367,6,0,29,67540,0,7825,0.7,0.74,98.56
35,Ontario,Ontario,2020/03/31 12:00:00+00,1966,0,33,1966,260,15.24,368,0,0,534,55909,103,1797,27.16,1.68,71.16
46,Manitoba,Manitoba,2020/03/31 12:00:00+00,91,12,1,103,7,7.29,369,0,0,4,8629,2,303,3.88,0.97,95.15
47,Saskatchewan,Saskatchewan,2020/03/31 12:00:00+00,184,0,2,184,9,5.14,370,0,0,21,9372,7,0,11.41,1.09,87.5
48,Alberta,Alberta,2020/03/31 12:00:00+00,754,0,9,754,64,9.28,371,1,0,120,48692,26,2635,15.92,1.19,82.89
59,British Columbia,Colombie-Britannique,2020/03/31 12:00:00+00,970,0,19,970,10,1.04,372,0,0,507,36024,38,1055,52.27,1.96,45.77
99,Repatriated travellers,Voyageurs rapatriés,2020/04/01 12:00:00+00,13,0,0,13,0,0,373,0,0,12,76,0,0,92.31,0,7.69
62,Nunavut,Nunavut,2020/04/01 12:00:00+00,0,0,0,0,0,0,374,0,0,0,183,0,16,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/04/01 12:00:00+00,2,0,0,2,1,100,375,0,0,0,951,0,143,,0,100
60,Yukon,Yukon,2020/04/01 12:00:00+00,5,0,0,5,0,0,376,0,0,3,722,3,20,60,0,40
11,Prince Edward Island,Île-du-Prince-Édouard,2020/04/01 12:00:00+00,21,0,0,21,0,0,377,0,0,3,551,2,0,14.29,0,85.71
12,Nova Scotia,Nouvelle-Écosse,2020/04/01 12:00:00+00,173,0,0,173,26,17.69,378,0,0,11,7405,1,791,6.36,0,93.64
13,New Brunswick,Nouveau-Brunswick,2020/04/01 12:00:00+00,81,0,0,81,11,15.71,379,0,0,14,4121,5,491,17.28,0,82.72
1,Canada,Canada,2020/04/01 12:00:00+00,9595,18,109,9613,1065,12.46,380,13,0,1553,256933,299,15795,16.16,1.13,82.71
24,Quebec,Québec,2020/04/01 12:00:00+00,4611,0,33,4611,449,10.79,381,2,0,29,69711,0,2171,0.63,0.72,98.66
35,Ontario,Ontario,2020/04/01 12:00:00+00,2392,0,37,2392,426,21.67,382,4,0,689,61009,155,5100,28.8,1.55,69.65
46,Manitoba,Manitoba,2020/04/01 12:00:00+00,109,18,1,127,24,23.3,383,0,0,4,9811,0,1182,3.15,0.79,96.06
47,Saskatchewan,Saskatchewan,2020/04/01 12:00:00+00,193,0,3,193,9,4.89,384,1,0,30,10202,9,830,15.54,1.55,82.9
48,Alberta,Alberta,2020/04/01 12:00:00+00,754,0,9,754,0,0,385,0,0,142,53141,22,4449,18.83,1.19,79.97
59,British Columbia,Colombie-Britannique,2020/04/01 12:00:00+00,1066,0,25,1066,96,9.9,386,6,0,606,36364,99,340,56.85,2.35,40.81
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/04/01 12:00:00+00,175,0,1,175,23,15.13,387,0,0,10,2762,3,262,5.71,0.57,93.71
99,Repatriated travellers,Voyageurs rapatriés,2020/04/02 12:00:00+00,13,0,0,13,0,0,388,0,0,12,76,0,0,92.31,0,7.69
62,Nunavut,Nunavut,2020/04/02 12:00:00+00,0,0,0,0,0,0,389,0,0,0,193,0,10,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/04/02 12:00:00+00,2,0,0,2,0,0,390,0,0,0,969,0,18,,0,100
60,Yukon,Yukon,2020/04/02 12:00:00+00,6,0,0,6,1,20,391,0,0,3,742,0,20,50,0,50
11,Prince Edward Island,Île-du-Prince-Édouard,2020/04/02 12:00:00+00,22,0,0,22,1,4.76,392,0,0,3,653,0,102,13.64,0,86.36
12,Nova Scotia,Nouvelle-Écosse,2020/04/02 12:00:00+00,193,0,0,193,20,11.56,393,0,0,16,8059,5,654,8.29,0,91.71
13,New Brunswick,Nouveau-Brunswick,2020/04/02 12:00:00+00,91,0,0,91,10,12.35,394,0,0,22,4625,8,504,24.18,0,75.82
1,Canada,Canada,2020/04/02 12:00:00+00,11268,15,138,11283,1670,17.37,395,29,0,1983,273666,430,16733,17.58,1.22,81.2
24,Quebec,Québec,2020/04/02 12:00:00+00,5518,0,36,5518,907,19.67,396,3,0,224,74542,195,4831,4.06,0.65,95.29
35,Ontario,Ontario,2020/04/02 12:00:00+00,2793,0,53,2793,401,16.76,397,16,0,831,64785,142,3776,29.75,1.9,68.35
46,Manitoba,Manitoba,2020/04/02 12:00:00+00,152,15,1,167,40,31.5,398,0,0,11,11098,7,1287,6.59,0.6,92.81
47,Saskatchewan,Saskatchewan,2020/04/02 12:00:00+00,206,0,3,206,13,6.74,399,0,0,36,11034,6,832,17.48,1.46,81.07
48,Alberta,Alberta,2020/04/02 12:00:00+00,968,0,13,968,214,28.38,400,4,0,174,57096,32,3955,17.98,1.34,80.68
59,British Columbia,Colombie-Britannique,2020/04/02 12:00:00+00,1121,0,31,1121,55,5.16,401,6,0,641,36966,35,602,57.18,2.77,40.05
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/04/02 12:00:00+00,183,0,1,183,8,4.57,402,0,0,10,2904,0,142,5.46,0.55,93.99
1,Canada,Canada,2020/04/03 12:00:00+00,12519,18,187,12537,1254,11.11,403,49,0,0,295065,-1983,21399,,1.49,98.51
99,Repatriated travellers,Voyageurs rapatriés,2020/04/03 12:00:00+00,13,0,0,13,0,0,404,0,0,0,76,-12,0,,0,100
62,Nunavut,Nunavut,2020/04/03 12:00:00+00,0,0,0,0,0,0,405,0,0,0,207,0,14,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/04/03 12:00:00+00,4,0,0,4,2,100,406,0,0,0,1109,0,140,,0,100
60,Yukon,Yukon,2020/04/03 12:00:00+00,6,0,0,6,0,0,407,0,0,0,753,-3,11,,0,100
11,Prince Edward Island,Île-du-Prince-Édouard,2020/04/03 12:00:00+00,22,0,0,22,0,0,408,0,0,0,653,-3,0,,0,100
12,Nova Scotia,Nouvelle-Écosse,2020/04/03 12:00:00+00,207,0,0,207,14,7.25,409,0,0,0,8799,-16,740,,0,100
13,New Brunswick,Nouveau-Brunswick,2020/04/03 12:00:00+00,95,0,0,95,4,4.4,410,0,0,0,5036,-22,411,,0,100
24,Quebec,Québec,2020/04/03 12:00:00+00,6101,0,61,6101,583,10.57,411,25,0,0,83570,-224,9028,,1,99
35,Ontario,Ontario,2020/04/03 12:00:00+00,3255,0,67,3255,462,16.54,412,14,0,0,67998,-831,3213,,2.06,97.94
46,Manitoba,Manitoba,2020/04/03 12:00:00+00,164,18,2,182,15,8.98,413,1,0,0,11650,-11,552,,1.1,98.9
47,Saskatchewan,Saskatchewan,2020/04/03 12:00:00+00,220,0,3,220,14,6.8,414,0,0,0,11720,-36,686,,1.36,98.64
48,Alberta,Alberta,2020/04/03 12:00:00+00,1075,0,18,1075,107,11.05,415,5,0,0,60508,-174,3412,,1.67,98.33
